시간,심볼,유형,방향,가격,수량,수익(USDT),수익률(%),레버리지,주문ID
2026-05-21 23:14:44,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779372884730
2026-05-21 23:16:38,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:16:39,ETH/USDT:USDT,진입,long,3800.0,0.065789,0,0,5,ID_MOCK-000001
2026-05-21 23:16:40,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:16:40,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:16:40,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779373000582
2026-05-21 23:19:44,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:19:45,ETH/USDT:USDT,진입,short,3800.0,0.065789,0,0,5,ID_MOCK-000001
2026-05-21 23:19:46,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:19:46,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-21 23:19:46,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779373186758
2026-05-21 23:21:39,AT/USDT:USDT,진입,long,0.12907,193.0,0,0,5,ID_755095471
2026-05-21 23:28:32,CGPT/USDT:USDT,진입,short,0.02533,986.0,0,0,5,ID_1351067894
2026-05-21 23:49:43,BARD/USDT:USDT,진입,short,0.2243,111.0,0,0,5,ID_1153758273
2026-05-21 23:50:07,JASMY/USDT:USDT,진입,short,0.005633,8866.0,0,0,10,ID_8735425986
2026-05-22 00:14:43,ASR/USDT:USDT,청산(로테이션),short,1.11492389,22.5,-0.1558,-3.12,,ID_ROT-1779376481919
2026-05-22 00:17:03,OG/USDT:USDT,진입,short,3.155,15.8,0,0,10,ID_991925959
2026-05-22 00:19:16,BERA/USDT:USDT,진입,long,0.3895519,115.5,0,0,9,ID_3573763038
2026-05-22 00:24:59,STEEM/USDT:USDT,진입,long,0.05365,466.0,0,0,5,ID_2247129211
2026-05-22 00:34:05,ARPA/USDT:USDT,진입,short,0.01178,3820.0,0,0,9,ID_4801394498
2026-05-22 00:44:52,PUMPBTC/USDT:USDT,청산(로테이션),short,0.01426,1754.0,-0.0351,-0.7,,ID_ROT-1779378291362
2026-05-22 00:53:28,CVX/USDT:USDT,진입,long,1.685,14.8,0,0,5,ID_330387750
2026-05-22 00:58:48,CGPT/USDT:USDT,청산(로테이션),short,0.02549642,986.0,-0.1641,-3.29,,ID_ROT-1779379126727
2026-05-22 01:00:11,VIC/USDT:USDT,진입,long,0.05272,474.0,0,0,5,ID_564944055
2026-05-22 01:09:14,IOTA/USDT:USDT,진입,long,0.0569,440.1,0,0,5,ID_9656270566
2026-05-22 01:16:42,LAB/USDT:USDT,진입,short,4.4653,5.0,0,0,5,ID_2860696788
2026-05-22 01:24:34,ESP/USDT:USDT,청산(로테이션),long,0.06728,370.0,-0.0962,-1.92,,ID_ROT-1779380672883
2026-05-22 01:34:33,TIA/USDT:USDT,진입,long,0.4103,60.0,0,0,5,ID_17692430071
2026-05-22 01:38:31,AIO/USDT:USDT,진입,short,0.0980835,254.0,0,0,5,ID_652737711
2026-05-22 01:56:15,STEEM/USDT:USDT,청산(로테이션),long,0.05356653,466.0,-0.0389,-0.78,,ID_ROT-1779382573730
2026-05-22 01:57:26,AGT/USDT:USDT,진입,long,0.010538,4270.0,0,0,9,ID_1034974310
2026-05-22 02:00:34,HBAR/USDT:USDT,진입,long,0.08872,281.0,0,0,5,ID_16229222133
2026-05-22 02:02:42,OG/USDT:USDT,청산(로테이션),short,3.16666156,15.8,-0.1843,-1.85,,ID_ROT-1779382961339
2026-05-22 02:11:43,SUPER/USDT:USDT,진입,long,0.1159,388.0,0,0,9,ID_3173222255
2026-05-22 02:27:33,AIOT/USDT:USDT,진입,long,0.07272,344.0,0,0,5,ID_1474825499
2026-05-22 02:32:57,CVX/USDT:USDT,청산(로테이션),long,1.679,14.8,-0.0888,-3.56,,ID_ROT-1779384776045
2026-05-22 02:34:42,TRADOOR/USDT:USDT,진입,long,0.617075,72.0,0,0,9,ID_871121505
2026-05-22 02:39:05,MTL/USDT:USDT,진입,long,0.2958,84.0,0,0,5,ID_6488546633
2026-05-22 02:39:25,ENJ/USDT:USDT,진입,long,0.04411,566.0,0,0,5,ID_12230397154
2026-05-22 03:27:29,AGT/USDT:USDT,청산(로테이션),long,0.01051375,4270.0,-0.1035,-1.15,,ID_ROT-1779388047953
2026-05-22 03:55:01,SUPER/USDT:USDT,청산(로테이션),long,0.11510224,388.0,-0.3095,-6.88,,ID_ROT-1779389699829
2026-05-22 04:13:15,GUA/USDT:USDT,진입,short,1.2013,20.0,0,0,5,ID_443904936
2026-05-22 04:14:46,STBL/USDT:USDT,진입,long,0.03512,711.0,0,0,5,ID_1243147391
2026-05-22 04:21:26,CGPT/USDT:USDT,진입,long,0.02629,950.0,0,0,5,ID_1351731802
2026-05-22 04:22:12,BIO/USDT:USDT,진입,long,0.03579,698.0,0,0,5,ID_4601902199
2026-05-22 04:23:20,CLO/USDT:USDT,진입,short,0.0652643,382.0,0,0,5,ID_890077655
2026-05-22 04:25:28,SCR/USDT:USDT,진입,long,0.0467944,1069.0,0,0,10,ID_1374013508
2026-05-22 04:27:28,ENJ/USDT:USDT,청산(로테이션),long,0.04386114,566.0,-0.1409,-2.82,,ID_ROT-1779391646408
2026-05-22 04:28:22,BILL/USDT:USDT,진입,long,0.0743449,336.0,0,0,5,ID_524651151
2026-05-22 04:39:26,DIA/USDT:USDT,진입,long,0.1853,134.0,0,0,5,ID_1282401012
2026-05-22 04:46:12,1000LUNC/USDT:USDT,진입,long,0.07827,319.0,0,0,5,ID_9004352277
2026-05-22 06:07:51,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:07:52,SOL/USDT:USDT,진입,short,170.0,0.147059,0,0,5,ID_MOCK-000001
2026-05-22 06:07:53,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:07:53,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:07:53,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779397673777
2026-05-22 06:08:37,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:08:39,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:08:39,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:08:39,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779397719314
2026-05-22 06:10:02,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:04,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:04,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:04,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779397804325
2026-05-22 06:10:25,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:26,ETH/USDT:USDT,진입,long,3800.0,0.065789,0,0,5,ID_MOCK-000001
2026-05-22 06:10:26,SOL/USDT:USDT,진입,long,170.0,0.147059,0,0,5,ID_MOCK-000002
2026-05-22 06:10:28,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:28,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 06:10:28,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779397828105
2026-05-22 06:21:33,BIO/USDT:USDT,청산(로테이션),long,0.0355953,698.0,-0.1359,-2.72,,ID_ROT-1779398491862
2026-05-22 06:21:45,OGN/USDT:USDT,진입,short,0.02285,1093.0,0,0,5,ID_7264808776
2026-05-22 06:23:20,M/USDT:USDT,진입,long,2.8052,8.0,0,0,5,ID_1747355498
2026-05-22 06:25:10,CLO/USDT:USDT,청산(로테이션),short,0.06537,382.0,-0.0404,-1.62,,ID_ROT-1779398709269
2026-05-22 08:36:16,CLANKER/USDT:USDT,진입,short,23.61,2.11,0,0,10,ID_247017611
2026-05-22 08:37:58,APE/USDT:USDT,진입,short,0.1443,173.0,0,0,5,ID_20547464731
2026-05-22 08:38:20,EDGE/USDT:USDT,진입,long,1.5269,16.0,0,0,5,ID_459712713
2026-05-22 08:38:52,CLANKER/USDT:USDT,진입,short,23.55,1.9,0,0,9,ID_247018828
2026-05-22 08:39:42,THE/USDT:USDT,진입,short,0.0941,265.6,0,0,5,ID_1900068786
2026-05-22 08:42:19,XNY/USDT:USDT,진입,long,0.0068358,6583.0,0,0,9,ID_1048578693
2026-05-22 08:53:06,RIVER/USDT:USDT,진입,short,6.77,3.6,0,0,5,ID_5853524878
2026-05-22 11:35:22,1000CHEEMS/USDT:USDT,진입,short,0.0007305,34312.0,0,0,5,ID_1377897956
2026-05-22 11:35:35,1000RATS/USDT:USDT,진입,long,0.0348306,717.0,0,0,5,ID_4955710013
2026-05-22 11:40:11,APE/USDT:USDT,청산(로테이션),short,0.14460863,173.0,-0.0534,-1.07,,ID_ROT-1779417609742
2026-05-22 11:41:00,BTCDOM/USDT:USDT,진입,long,5550.3,0.004,0,0,5,ID_4207594929
2026-05-22 11:42:03,EDU/USDT:USDT,진입,short,0.04594,544.0,0,0,5,ID_3421060860
2026-05-22 11:42:04,KNC/USDT:USDT,진입,long,0.1493,167.0,0,0,5,ID_9954967614
2026-05-22 11:44:23,CLANKER/USDT:USDT,청산(로테이션),short,23.61,4.01,-0.114,-0.6,,ID_ROT-1779417862103
2026-05-22 11:44:37,ORCA/USDT:USDT,진입,short,1.432,17.4,0,0,5,ID_1939826134
2026-05-22 11:47:46,EDGE/USDT:USDT,진입,short,1.4396,34.0,0,0,10,ID_461385013
2026-05-22 11:48:29,MON/USDT:USDT,진입,short,0.02856,875.0,0,0,5,ID_855648961
2026-05-22 13:07:53,LIGHT/USDT:USDT,진입,long,0.1378,181.0,0,0,5,ID_1873217808
2026-05-22 13:14:12,EDU/USDT:USDT,청산(로테이션),short,0.04603507,544.0,-0.0517,-1.03,,ID_ROT-1779423250313
2026-05-22 13:14:57,XAI/USDT:USDT,진입,long,0.01054,2371.0,0,0,5,ID_3848630245
2026-05-22 13:19:52,MON/USDT:USDT,청산(로테이션),short,0.02868,875.0,-0.105,-4.2,,ID_ROT-1779423590444
2026-05-22 13:20:18,1000RATS/USDT:USDT,진입,short,0.03449,724.0,0,0,5,ID_4955739924
2026-05-22 14:16:19,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:16:21,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:16:21,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:16:21,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779426981927
2026-05-22 14:29:33,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:29:35,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:29:35,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:29:35,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779427775616
2026-05-22 14:30:20,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:30:20,DOGE/USDT:USDT,진입,long,0.15,1.666667,0,0,5,ID_MOCK-000001
2026-05-22 14:30:22,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:30:22,BTC/USDT:USDT,진입,short,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 14:30:22,DOGE/USDT:USDT,청산(로테이션),long,0.13,100.0,-2.0,-66.67,5,ID_ROT-1779427822711
2026-05-22 14:31:59,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 15:25:05,FIDA/USDT:USDT,진입,long,0.04372,574.0,0,0,5,ID_1806172118
2026-05-22 15:43:59,BNB/USDT:USDT,진입,short,656.61,0.03,0,0,5,ID_90527893703
2026-05-22 15:44:06,TON/USDT:USDT,진입,short,2.0025,12.4,0,0,5,ID_8997799701
2026-05-22 15:45:28,ICP/USDT:USDT,진입,short,2.651,9.0,0,0,5,ID_6947947940
2026-05-22 15:44:30,KNC/USDT:USDT,청산,sell,0.1486,167.0,-0.1169,-2.36,5,ID_9955042843
2026-05-22 15:44:32,BTCDOM/USDT:USDT,청산,sell,5565.7,0.004,0.0616,1.38,5,ID_4207659437
2026-05-22 15:47:16,ZEC/USDT:USDT,진입,long,655.83,0.038,0,0,5,ID_800450550229
2026-05-22 15:47:34,XMR/USDT:USDT,진입,long,388.35,0.064,0,0,5,ID_14830475051
2026-05-22 12:20:03,1000RATS/USDT:USDT,청산,sell,0.03446,284.0,-0.1052,-5.38,5,ID_4955720674
2026-05-22 15:52:40,ICP/USDT:USDT,청산,buy,2.678,9.0,-0.243,-5.04,5,ID_6947975827
2026-05-22 15:53:43,BEAT/USDT:USDT,진입,long,0.774,32.0,0,0,5,ID_3171591648
2026-05-22 16:04:18,1000PEPE/USDT:USDT,진입,short,0.0037735,6626.0,0,0,5,ID_59270942824
2026-05-22 16:04:17,BEAT/USDT:USDT,청산,sell,0.7663,11.0,-0.0847,-5.02,5,ID_3171689023
2026-05-22 16:07:41,SOL/USDT:USDT,진입,short,86.51,0.28,0,0,5,ID_215623516412
2026-05-22 16:07:30,ZEC/USDT:USDT,청산,sell,649.0,0.038,-0.2595,-5.26,5,ID_800451251998
2026-05-22 16:41:31,PAXG/USDT:USDT,진입,short,4513.45,0.005,0,0,5,ID_5270371774
2026-05-22 16:41:32,PAXG/USDT:USDT,진입,short,4513.45,0.005,0,0,5,ID_5270371822
2026-05-22 16:41:39,B/USDT:USDT,진입,short,0.276,90.0,0,0,5,ID_1081267176
2026-05-22 16:41:46,XMR/USDT:USDT,진입,long,388.21391,0.064,0,0,5,ID_14830782947
2026-05-16 08:40:32,BNB/USDT:USDT,청산,sell,672.22,0.04,-0.1308,-2.43,5,ID_90248880677
2026-05-22 16:41:05,SOL/USDT:USDT,청산,buy,87.08,0.28,-0.1596,-3.27,5,ID_215628537375
2026-05-22 16:41:04,1000PEPE/USDT:USDT,청산,buy,0.003809,6626.0,-0.2379,-4.71,5,ID_59271650729
2026-05-22 16:41:01,XMR/USDT:USDT,청산,sell,388.85,0.015,0.0075,0.64,5,ID_14830772613
2026-05-22 16:41:00,TON/USDT:USDT,청산,buy,2.0112,12.4,-0.1079,-2.16,5,ID_8998430712
2026-05-22 16:41:04,1000PEPE/USDT:USDT,청산,buy,0.003809,6626.0,-0.2379,-4.71,5,ID_59271650729
2026-05-22 16:41:05,SOL/USDT:USDT,청산,buy,87.08,0.28,-0.1596,-3.27,5,ID_215628537375
2026-05-22 16:41:04,1000PEPE/USDT:USDT,청산,buy,0.003809,6626.0,-0.2379,-4.71,5,ID_59271650729
2026-05-16 08:40:32,BNB/USDT:USDT,청산,sell,672.22,0.04,-0.1308,-2.43,5,ID_90248880677
2026-05-22 16:41:05,SOL/USDT:USDT,청산,buy,87.08,0.28,-0.1596,-3.27,5,ID_215628537375
2026-05-22 16:41:00,TON/USDT:USDT,청산,buy,2.0112,12.4,-0.1079,-2.16,5,ID_8998430712
2026-05-16 08:40:32,BNB/USDT:USDT,청산,sell,672.22,0.04,-0.1308,-2.43,5,ID_90248880677
2026-05-22 16:41:00,TON/USDT:USDT,청산,buy,2.0112,12.4,-0.1079,-2.16,5,ID_8998430712
2026-05-22 16:43:41,BEAT/USDT:USDT,진입,long,0.7767,32.0,0,0,5,ID_3172025666
2026-05-22 16:04:17,BEAT/USDT:USDT,청산,sell,0.7663,21.0,-0.1617,-5.02,5,ID_3171689023
2026-05-22 16:04:17,BEAT/USDT:USDT,청산,sell,0.7663,21.0,-0.1617,-5.02,5,ID_3171689023
2026-05-22 16:45:40,ARB/USDT:USDT,진입,short,0.1137,219.8,0,0,5,ID_15674229266
2026-05-22 16:04:17,BEAT/USDT:USDT,청산,sell,0.7663,21.0,-0.1617,-5.02,5,ID_3171689023
2026-05-22 16:46:24,SUI/USDT:USDT,진입,short,1.1046,22.6,0,0,5,ID_39124309342
2026-05-22 16:51:00,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
2026-05-22 17:08:43,BTC/USDT:USDT,진입,long,67000.0,0.037313,0,0,5,ID_MOCK-000001
